SubID,Group,TrialNo,Block,Condition,WordPair,JOL,Cue,T1_Response,T1_CR,T1_SCORE,T2_Response,T2_CR,T2_SCORE,T1_LH_Conf,T2_LH_Conf,ConditionFactor,GroupFactor,T1ConfFactor,T2ConfFactor
NT_PMC_01R,NONAUT,17,BLOCK2,NF,DIGGINGBANDAGE,22,DIGGING,PYRAMID,1,0,PENCIL,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_01R,NONAUT,18,BLOCK2,NF,EXCHANGINGJAR,23,EXCHANGING,JARS,3,0,JAR,3,1,High,Low,NF,NONAUT,High,Low
NT_PMC_01R,NONAUT,19,BLOCK2,NF,FLIPPINGCABIN,53,FLIPPING,CABIN,4,1,CABIN,4,1,High,High,NF,NONAUT,High,High
NT_PMC_01R,NONAUT,20,BLOCK2,NF,HAMMERINGANIMAL,27,HAMMERING,GLASS,1,0,FLOWER,2,0,Low,High,NF,NONAUT,Low,High
NT_PMC_01R,NONAUT,21,BLOCK2,NF,INTRODUCINGISLAND,18,INTRODUCING,TABELSPOON,1,0,TABLESPOON,2,0,Low,High,NF,NONAUT,Low,High
NT_PMC_01R,NONAUT,22,BLOCK2,NF,OPENINGTABLESPOON,24,OPENING,FLOWER,2,0,TABLESPOON,2,1,High,Low,NF,NONAUT,High,Low
NT_PMC_01R,NONAUT,23,BLOCK2,NF,PUSHINGSPATULA,11,PUSHING,PLUSH,1,0,TABLESPOON,2,0,Low,High,NF,NONAUT,Low,High
NT_PMC_01R,NONAUT,24,BLOCK2,NF,RUNNINGROOF,33,RUNNING,ROOF,3,1,ROOF,4,1,Low,High,NF,NONAUT,Low,High
NT_PMC_01R,NONAUT,25,BLOCK2,NF,SHRUGGINGOWL,30,SHRUGGING,PYRAMID,1,0,PYRAMID,2,0,Low,High,NF,NONAUT,Low,High
NT_PMC_01R,NONAUT,26,BLOCK2,NF,STOPPINGCLARINET,48,STOPPING,CLARINET,4,1,CLARINET,4,1,High,High,NF,NONAUT,High,High
NT_PMC_01R,NONAUT,27,BLOCK2,NF,TYPINGFLOWER,25,TYPING,FLOWER,2,1,FLOUR,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_02R,NONAUT,1,BLOCK1,FB,ABSTAININGEARTHWORM,55,ABSTAINING,EARTHWORM,4,1,EARTHWORM,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,2,BLOCK1,FB,CATCHINGCAMEL,54,CATCHING,CAMEL,4,1,CAMEL,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,3,BLOCK1,FB,CRAWLINGSTADIUM,34,CRAWLING,STADIUM,4,1,STADIUM,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,4,BLOCK1,FB,DRIVINGPACKAGE,33,DRIVING,PACKAGE,4,1,PACKAGE,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,5,BLOCK1,FB,FISHINGTWEEZERS,54,FISHING,SOMETHING,1,0,TWEEZERS,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_02R,NONAUT,6,BLOCK1,FB,GRABBINGPENCIL,39,GRABBING,PENCIL,4,1,PENCIL,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,7,BLOCK1,FB,HOOKINGOCEAN,69,HOOKING,OCEAN,4,1,OCEAN,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,8,BLOCK1,FB,LOVINGCEMENT,54,LOVING,CEMENT,4,1,CEMENT,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,9,BLOCK1,FB,PINCHINGTRUCK,31,PINCHING,TRUCK,4,1,TRUCK,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,10,BLOCK1,FB,ROLLINGSALT,54,ROLLING,SALT,4,1,SALT,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,11,BLOCK1,FB,SCOOPINGSHEEP,44,SCOOPING,SHEEP,4,1,SHEEP,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,12,BLOCK1,FB,SPINNINGBLANKET,45,SPINNING,BLANKET,4,1,BLANKET,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,13,BLOCK1,FB,TEETERINGRAT,68,TEETERING,RAT,4,1,RAT,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,14,BLOCK1,FB,WIDENINGJACKET,66,WIDENING,JACKET,4,1,JACKET,4,1,High,High,FB,NONAUT,High,High
NT_PMC_02R,NONAUT,15,BLOCK2,NF,BATTINGNAPKIN,40,BATTING,NAPKIN,4,1,NAPKIN,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,16,BLOCK2,NF,CONDUCTINGPYRAMID,70,CONDUCTING,PYRAMID,4,1,PYRAMID,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,17,BLOCK2,NF,DIGGINGBANDAGE,73,DIGGING,BANDAGE,4,1,BANDAGE,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,18,BLOCK2,NF,EXCHANGINGJAR,65,EXCHANGING,JAR,4,1,JAR,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,19,BLOCK2,NF,FLIPPINGCABIN,68,FLIPPING,CABIN,4,1,CABIN,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,20,BLOCK2,NF,HAMMERINGANIMAL,32,HAMMERING,ANIMAL,4,1,ANIMAL,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,21,BLOCK2,NF,INTRODUCINGISLAND,42,INTRODUCING,ISLAND,4,1,ISLAND,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,22,BLOCK2,NF,OPENINGTABLESPOON,65,OPENING,TABLESPOON,4,1,TABLESPOON,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,23,BLOCK2,NF,PUSHINGSPATULA,70,PUSHING,SPATULA,4,1,SPATULA,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,24,BLOCK2,NF,RUNNINGROOF,78,RUNNING,ROOF,4,1,ROOF,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,25,BLOCK2,NF,SHRUGGINGOWL,60,SHRUGGING,OWL,4,1,OWL,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,26,BLOCK2,NF,STOPPINGCLARINET,73,STOPPING,CLARINET,4,1,CLARINET,4,1,High,High,NF,NONAUT,High,High
NT_PMC_02R,NONAUT,27,BLOCK2,NF,TYPINGFLOWER,39,TYPING,FLOWER,4,1,FLOWER,4,1,High,High,NF,NONAUT,High,High
NT_PMC_03,NONAUT,1,BLOCK1,FB,ABSTAININGEARTHWORM,7,ABSTAINING,EARTHWORM,4,1,EARTHWORM,4,1,High,High,FB,NONAUT,High,High
NT_PMC_03,NONAUT,2,BLOCK1,FB,CATCHINGCAMEL,61,CATCHING,FISH,1,0,SALT,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_03,NONAUT,3,BLOCK1,FB,CRAWLINGSTADIUM,29,CRAWLING,STADIUM,4,1,TRUCK,1,0,High,Low,FB,NONAUT,High,Low
NT_PMC_03,NONAUT,4,BLOCK1,FB,DRIVINGPACKAGE,65,DRIVING,TRUCK,4,0,PACKAGE,4,1,High,High,FB,NONAUT,High,High
NT_PMC_03,NONAUT,5,BLOCK1,FB,FISHINGTWEEZERS,36,FISHING,CONCRETE,1,0,TRUCK,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_03,NONAUT,6,BLOCK1,FB,GRABBINGPENCIL,100,GRABBING,SHARK,1,0,PENCIL,3,1,Low,Low,FB,NONAUT,Low,Low
NT_PMC_03,NONAUT,7,BLOCK1,FB,HOOKINGOCEAN,15,HOOKING,FISHING,1,0,TRUCK,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_03,NONAUT,8,BLOCK1,FB,LOVINGCEMENT,60,LOVING,CONCRETE,4,0,CEMENT,4,1,High,High,FB,NONAUT,High,High
NT_PMC_03,NONAUT,9,BLOCK1,FB,PINCHINGTRUCK,30,PINCHING,SALT,1,0,TRUCK,2,1,Low,Low,FB,NONAUT,Low,Low
NT_PMC_03,NONAUT,10,BLOCK1,FB,ROLLINGSALT,24,ROLLING,LOVE,1,0,PENCIL,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_03,NONAUT,11,BLOCK1,FB,SCOOPINGSHEEP,71,SCOOPING,ROCK,1,0,SHEEP,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_03,NONAUT,12,BLOCK1,FB,SPINNINGBLANKET,13,SPINNING,CEMENT,1,0,BLANKET,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_03,NONAUT,13,BLOCK1,FB,TEETERINGRAT,23,TEETERING,RAT,4,1,RAT,4,1,High,High,FB,NONAUT,High,High
NT_PMC_03,NONAUT,14,BLOCK1,FB,WIDENINGJACKET,88,WIDENING,JACKET,4,1,JACKET,4,1,High,High,FB,NONAUT,High,High
NT_PMC_03,NONAUT,15,BLOCK2,NF,BATTINGNAPKIN,7,BATTING,RAT,1,0,CABINET,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_03,NONAUT,16,BLOCK2,NF,CONDUCTINGPYRAMID,10,CONDUCTING,CLARINET,3,0,CLARINET,4,0,High,High,NF,NONAUT,High,High
NT_PMC_03,NONAUT,17,BLOCK2,NF,DIGGINGBANDAGE,20,DIGGING,BANDAGE,4,1,BANDAGE,4,1,High,High,NF,NONAUT,High,High
NT_PMC_03,NONAUT,18,BLOCK2,NF,EXCHANGINGJAR,14,EXCHANGING,PYRAMID,2,0,PYRAMID,2,0,High,High,NF,NONAUT,High,High
NT_PMC_03,NONAUT,19,BLOCK2,NF,FLIPPINGCABIN,20,FLIPPING,CABINET,1,0,RAT,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_03,NONAUT,20,BLOCK2,NF,HAMMERINGANIMAL,16,HAMMERING,ANIMAL,3,1,ANIMAL,3,1,Low,Low,NF,NONAUT,Low,Low
NT_PMC_03,NONAUT,21,BLOCK2,NF,INTRODUCINGISLAND,0,INTRODUCING,ISLAND,3,1,ISLAND,4,1,Low,High,NF,NONAUT,Low,High
NT_PMC_03,NONAUT,22,BLOCK2,NF,OPENINGTABLESPOON,17,OPENING,CABINET,1,0,JAR,3,0,Low,High,NF,NONAUT,Low,High
NT_PMC_03,NONAUT,23,BLOCK2,NF,PUSHINGSPATULA,9,PUSHING,CABINET,1,0,CABINET,2,0,Low,High,NF,NONAUT,Low,High
NT_PMC_03,NONAUT,24,BLOCK2,NF,RUNNINGROOF,11,RUNNING,FLOWER,2,0,DEER,1,0,High,Low,NF,NONAUT,High,Low
NT_PMC_03,NONAUT,25,BLOCK2,NF,SHRUGGINGOWL,0,SHRUGGING,TRIANGLE,1,0,WRITER,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_03,NONAUT,26,BLOCK2,NF,STOPPINGCLARINET,16,STOPPING,BAT,1,0,PYRAMID,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_03,NONAUT,27,BLOCK2,NF,TYPINGFLOWER,25,TYPING,FLOWER,3,1,FLOWER,4,1,Low,High,NF,NONAUT,Low,High
NT_PMC_04,NONAUT,1,BLOCK1,FB,ABSTAININGEARTHWORM,63,ABSTAINING,EARTHWORM,4,1,EARTHWORM,4,1,High,High,FB,NONAUT,High,High
NT_PMC_04,NONAUT,2,BLOCK1,FB,CATCHINGCAMEL,28,CATCHING,OFFICE,1,0,JACKET,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_04,NONAUT,3,BLOCK1,FB,CRAWLINGSTADIUM,81,CRAWLING,STADIUM,4,1,STADIUM,4,1,High,High,FB,NONAUT,High,High
NT_PMC_04,NONAUT,4,BLOCK1,FB,DRIVINGPACKAGE,86,DRIVING,HOME,1,0,PACKAGE,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_04,NONAUT,5,BLOCK1,FB,FISHINGTWEEZERS,64,FISHING,CEMENT,2,0,JACKET,1,0,High,Low,FB,NONAUT,High,Low
NT_PMC_04,NONAUT,6,BLOCK1,FB,GRABBINGPENCIL,86,GRABBING,FISH,2,0,SHEEP,2,0,High,High,FB,NONAUT,High,High
NT_PMC_04,NONAUT,7,BLOCK1,FB,HOOKINGOCEAN,92,HOOKING,OCEAN,4,1,OCEAN,2,1,High,Low,FB,NONAUT,High,Low
NT_PMC_04,NONAUT,8,BLOCK1,FB,LOVINGCEMENT,30,LOVING,CEMENT,4,1,CEMENT,4,1,High,High,FB,NONAUT,High,High
NT_PMC_04,NONAUT,9,BLOCK1,FB,PINCHINGTRUCK,68,PINCHING,CURTAIN,1,0,OCEAN,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_04,NONAUT,10,BLOCK1,FB,ROLLINGSALT,29,ROLLING,CATCH,2,0,SALT,4,1,High,High,FB,NONAUT,High,High
NT_PMC_04,NONAUT,11,BLOCK1,FB,SCOOPINGSHEEP,67,SCOOPING,SHEEP,4,1,SHEEP,3,1,High,Low,FB,NONAUT,High,Low
NT_PMC_04,NONAUT,12,BLOCK1,FB,SPINNINGBLANKET,20,SPINNING,BLANKET,4,1,BLANKET,4,1,High,High,FB,NONAUT,High,High
NT_PMC_04,NONAUT,13,BLOCK1,FB,TEETERINGRAT,24,TEETERING,SEAT,1,0,RAT,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_04,NONAUT,14,BLOCK1,FB,WIDENINGJACKET,31,WIDENING,PRACTICE,1,0,JACKET,2,1,Low,Low,FB,NONAUT,Low,Low
NT_PMC_04,NONAUT,15,BLOCK2,NF,BATTINGNAPKIN,81,BATTING,NAPKIN,4,1,NAPKIN,4,1,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,16,BLOCK2,NF,CONDUCTINGPYRAMID,24,CONDUCTING,PYRAMID,4,1,PYRAMID,3,1,High,Low,NF,NONAUT,High,Low
NT_PMC_04,NONAUT,17,BLOCK2,NF,DIGGINGBANDAGE,79,DIGGING,BAND-AID,3,0,BANDAID,3,0,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,18,BLOCK2,NF,EXCHANGINGJAR,64,EXCHANGING,JARS,3,0,JARS,4,0,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,19,BLOCK2,NF,FLIPPINGCABIN,54,FLIPPING,CABIN,4,1,CABIN,4,1,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,20,BLOCK2,NF,HAMMERINGANIMAL,77,HAMMERING,ANIMAL,4,1,ANIMAL,4,1,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,21,BLOCK2,NF,INTRODUCINGISLAND,11,INTRODUCING,ORCHESTRA,2,0,ORCHESTRA,2,0,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,22,BLOCK2,NF,OPENINGTABLESPOON,0,OPENING,TABLESPOON,4,1,TABLESPOON,4,1,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,23,BLOCK2,NF,PUSHINGSPATULA,60,PUSHING,SPATULA,4,1,SPATULA,3,1,High,Low,NF,NONAUT,High,Low
NT_PMC_04,NONAUT,24,BLOCK2,NF,RUNNINGROOF,71,RUNNING,ROOF,4,1,ROOF,4,1,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,25,BLOCK2,NF,SHRUGGINGOWL,73,SHRUGGING,OWL,4,1,OWL,4,1,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,26,BLOCK2,NF,STOPPINGCLARINET,60,STOPPING,CLARINET,4,1,CLARINET,4,1,High,High,NF,NONAUT,High,High
NT_PMC_04,NONAUT,27,BLOCK2,NF,TYPINGFLOWER,37,TYPING,FLOWERS,4,0,FLOWERS,4,0,High,High,NF,NONAUT,High,High
NT_PMC_05,NONAUT,1,BLOCK1,FB,ABSTAININGEARTHWORM,16,ABSTAINING,LOVE,1,0,STADIUM,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_05,NONAUT,2,BLOCK1,FB,CATCHINGCAMEL,63,CATCHING,CAMEL,4,1,CAMEL,4,1,High,High,FB,NONAUT,High,High
NT_PMC_05,NONAUT,3,BLOCK1,FB,CRAWLINGSTADIUM,16,CRAWLING,CRICKET,1,0,TWEEZERS,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_05,NONAUT,4,BLOCK1,FB,DRIVINGPACKAGE,63,DRIVING,BAT,1,0,STADIUM,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_05,NONAUT,5,BLOCK1,FB,FISHINGTWEEZERS,22,FISHING,STYLE,1,0,BOAT,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_05,NONAUT,6,BLOCK1,FB,GRABBINGPENCIL,0,GRABBING,TWEEZERS,1,0,PENCIL,3,1,Low,Low,FB,NONAUT,Low,Low
NT_PMC_05,NONAUT,7,BLOCK1,FB,HOOKINGOCEAN,65,HOOKING,OCEAN,3,1,OCEAN,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_05,NONAUT,8,BLOCK1,FB,LOVINGCEMENT,71,LOVING,CEMENT,4,1,CEMENT,4,1,High,High,FB,NONAUT,High,High
NT_PMC_05,NONAUT,9,BLOCK1,FB,PINCHINGTRUCK,59,PINCHING,TRUCK,3,1,TRUCK,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_05,NONAUT,10,BLOCK1,FB,ROLLINGSALT,36,ROLLING,BACKPACK,1,0,SALT,3,1,Low,Low,FB,NONAUT,Low,Low
NT_PMC_05,NONAUT,11,BLOCK1,FB,SCOOPINGSHEEP,0,SCOOPING,ICE CREAM,1,0,SHEEP,2,1,Low,Low,FB,NONAUT,Low,Low
NT_PMC_05,NONAUT,12,BLOCK1,FB,SPINNINGBLANKET,25,SPINNING,FAN,1,0,SHEEP,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_05,NONAUT,13,BLOCK1,FB,TEETERINGRAT,0,TEETERING,TODDLER,1,0,TWEEZERS,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_05,NONAUT,14,BLOCK1,FB,WIDENINGJACKET,59,WIDENING,JACKET,4,1,JACKET,4,1,High,High,FB,NONAUT,High,High
NT_PMC_05,NONAUT,15,BLOCK2,NF,BATTINGNAPKIN,0,BATTING,NAPKIN,1,1,TABLE,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,16,BLOCK2,NF,CONDUCTINGPYRAMID,25,CONDUCTING,NAPKIN,1,0,EXPERIMENTS,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,17,BLOCK2,NF,DIGGINGBANDAGE,21,DIGGING,TABLESPOON,1,0,TABLESPOON,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,18,BLOCK2,NF,EXCHANGINGJAR,0,EXCHANGING,NAPKIN,1,0,NAPKIN,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,19,BLOCK2,NF,FLIPPINGCABIN,23,FLIPPING,CABIN,3,1,CABIN,1,1,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,20,BLOCK2,NF,HAMMERINGANIMAL,32,HAMMERING,ANIMAL,3,1,ANIMAL,3,1,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,21,BLOCK2,NF,INTRODUCINGISLAND,16,INTRODUCING,COMPUTER,1,0,COMPUTER,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,22,BLOCK2,NF,OPENINGTABLESPOON,29,OPENING,TABLESPOON,1,1,DOOR,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,23,BLOCK2,NF,PUSHINGSPATULA,0,PUSHING,NAPKIN,1,0,TABLESPOON,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,24,BLOCK2,NF,RUNNINGROOF,24,RUNNING,AWAY,1,0,AWAY,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,25,BLOCK2,NF,SHRUGGINGOWL,10,SHRUGGING,SHOULDERS,1,0,TABLESPOON,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,26,BLOCK2,NF,STOPPINGCLARINET,28,STOPPING,FEATHER,1,0,NAPKIN,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_05,NONAUT,27,BLOCK2,NF,TYPINGFLOWER,6,TYPING,NAPKIN,1,0,NAPKIN,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,1,BLOCK1,FB,ABSTAININGEARTHWORM,12,ABSTAINING,BRAT,3,0,CUP,1,0,High,Low,FB,NONAUT,High,Low
NT_PMC_06R,NONAUT,2,BLOCK1,FB,CATCHINGCAMEL,74,CATCHING,STADIUM,1,0,CATCHING,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_06R,NONAUT,3,BLOCK1,FB,CRAWLINGSTADIUM,33,CRAWLING,EARTHWORM,1,0,TRUCK,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_06R,NONAUT,4,BLOCK1,FB,DRIVINGPACKAGE,65,DRIVING,STADIUM,1,0,BRAT,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_06R,NONAUT,5,BLOCK1,FB,FISHINGTWEEZERS,41,FISHING,CAR,1,0,EARTHWORM,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_06R,NONAUT,6,BLOCK1,FB,GRABBINGPENCIL,4,GRABBING,PENCIL,3,1,EARTHWORM,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_06R,NONAUT,7,BLOCK1,FB,HOOKINGOCEAN,70,HOOKING,TRUCK,1,0,TRUCK,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_06R,NONAUT,8,BLOCK1,FB,LOVINGCEMENT,5,LOVING,BRAT,1,0,STADIUM,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_06R,NONAUT,9,BLOCK1,FB,PINCHINGTRUCK,36,PINCHING,TABLE,1,0,BRAT,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_06R,NONAUT,10,BLOCK1,FB,ROLLINGSALT,50,ROLLING,CAR,1,0,TABLE,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_06R,NONAUT,11,BLOCK1,FB,SCOOPINGSHEEP,46,SCOOPING,CUP,1,0,SALT,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_06R,NONAUT,12,BLOCK1,FB,SPINNINGBLANKET,8,SPINNING,TOP,1,0,BLANKET,3,1,Low,Low,FB,NONAUT,Low,Low
NT_PMC_06R,NONAUT,13,BLOCK1,FB,TEETERINGRAT,72,TEETERING,TABLE,1,0,TRUCK,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_06R,NONAUT,14,BLOCK1,FB,WIDENINGJACKET,81,WIDENING,PENCIL,1,0,TRUCK,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_06R,NONAUT,15,BLOCK2,NF,BATTINGNAPKIN,0,BATTING,CALIRINET,1,0,TRUCK,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,16,BLOCK2,NF,CONDUCTINGPYRAMID,0,CONDUCTING,TRAIN,1,0,TRAIN,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,17,BLOCK2,NF,DIGGINGBANDAGE,1,DIGGING,EARTHWORM,1,0,SHOVEL,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,18,BLOCK2,NF,EXCHANGINGJAR,5,EXCHANGING,JAR,3,1,JAR,3,1,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,19,BLOCK2,NF,FLIPPINGCABIN,1,FLIPPING,FLIPPING,2,0,GARAGE,1,0,High,Low,NF,NONAUT,High,Low
NT_PMC_06R,NONAUT,20,BLOCK2,NF,HAMMERINGANIMAL,0,HAMMERING,TUBA,1,0,TUBA,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,21,BLOCK2,NF,INTRODUCINGISLAND,3,INTRODUCING,CLAIRONET,1,0,TABLESPOON,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,22,BLOCK2,NF,OPENINGTABLESPOON,3,OPENING,TABLESPOON,1,1,JAR,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,23,BLOCK2,NF,PUSHINGSPATULA,0,PUSHING,SPATULA,3,1,SPATULA,4,1,Low,High,NF,NONAUT,Low,High
NT_PMC_06R,NONAUT,24,BLOCK2,NF,RUNNINGROOF,1,RUNNING,TABLESPOON,1,0,CARPET,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,25,BLOCK2,NF,SHRUGGINGOWL,0,SHRUGGING,OWL,4,1,TABLESPOON,1,0,High,Low,NF,NONAUT,High,Low
NT_PMC_06R,NONAUT,26,BLOCK2,NF,STOPPINGCLARINET,1,STOPPING,SPATULA,1,0,SIGN,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_06R,NONAUT,27,BLOCK2,NF,TYPINGFLOWER,3,TYPING,STADIUM,1,0,EARTHWORM,1,0,Low,Low,NF,NONAUT,Low,Low
NT_PMC_07,NONAUT,1,BLOCK1,FB,ABSTAININGEARTHWORM,27,ABSTAINING,EARTHWORM,2,1,EARTHWORM,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_07,NONAUT,2,BLOCK1,FB,CATCHINGCAMEL,47,CATCHING,HAMMERS,1,0,PINS,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_07,NONAUT,3,BLOCK1,FB,CRAWLINGSTADIUM,27,CRAWLING,CRACKS,1,0,SALT,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_07,NONAUT,4,BLOCK1,FB,DRIVINGPACKAGE,73,DRIVING,CAR,2,0,PACKAGE,4,1,High,High,FB,NONAUT,High,High
NT_PMC_07,NONAUT,5,BLOCK1,FB,FISHINGTWEEZERS,30,FISHING,PINS,2,0,TWEEZERS,2,1,High,Low,FB,NONAUT,High,Low
NT_PMC_07,NONAUT,6,BLOCK1,FB,GRABBINGPENCIL,84,GRABBING,JUMPING,1,0,SHEEP,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_07,NONAUT,7,BLOCK1,FB,HOOKINGOCEAN,26,HOOKING,JACKET,1,0,TWEEZERS,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_07,NONAUT,8,BLOCK1,FB,LOVINGCEMENT,59,LOVING,HOOKS,1,0,SHEEP,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_07,NONAUT,9,BLOCK1,FB,PINCHINGTRUCK,36,PINCHING,TWEEZERS,1,0,SHEEP,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_07,NONAUT,10,BLOCK1,FB,ROLLINGSALT,68,ROLLING,ROCKS,1,0,SALT,4,1,Low,High,FB,NONAUT,Low,High
NT_PMC_07,NONAUT,11,BLOCK1,FB,SCOOPINGSHEEP,16,SCOOPING,DIRT,1,0,DIRT,1,0,Low,Low,FB,NONAUT,Low,Low
NT_PMC_07,NONAUT,12,BLOCK1,FB,SPINNINGBLANKET,28,SPINNING,FAST,1,0,PACKAGE,2,0,Low,High,FB,NONAUT,Low,High
NT_PMC_07,NONAUT,13,BLOCK1,FB,TEETERINGRAT,27,TEETERING,TOWERS,1,0,SHEEP,2,0,Low,High,FB,NONAUT,Low,High
